ID,Tipo,SKU,"GTIN, UPC, EAN o ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (g),Longitud (cm),Anchura (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Swatches Attributes,Marcas,Datos personalizados de Blocksy,Imágenes de variación de Blocksy,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Meta: _wc_facebook_sync_enabled,Meta: fb_visibility,Meta: _wc_facebook_sync_enabled_v2,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Meta: fb_product_group_id,Meta: stackable_optimized_css,Meta: fb_product_item_id,Meta: fb_product_description,Meta: fb_rich_text_description,Meta: _wc_facebook_product_image_source,Meta: fb_brand,Meta: fb_mpn,Meta: fb_size,Meta: fb_color,Meta: fb_material,Meta: fb_pattern,Meta: fb_age_group,Meta: fb_gender,Meta: fb_product_condition,Meta: _wc_facebook_enhanced_catalog_attributes_storage_capacity,Meta: _wc_facebook_enhanced_catalog_attributes_screen_size,Meta: _wc_facebook_enhanced_catalog_attributes_operating_system,Meta: _wc_facebook_enhanced_catalog_attributes_model,Meta: _wc_facebook_enhanced_catalog_attributes_standard_features,Meta: _wc_facebook_enhanced_catalog_attributes_standby_time,Meta: _wc_facebook_enhanced_catalog_attributes_u_s_b_type,Meta: _wc_facebook_enhanced_catalog_attributes_talk_time,Meta: _wc_facebook_enhanced_catalog_attributes_u_s_b_technology,Meta: _wc_facebook_enhanced_catalog_attributes_video_resolution,Meta: _wc_facebook_enhanced_catalog_attributes_watch_band_length,Meta: _wc_facebook_enhanced_catalog_attributes_watch_band_material,Meta: _wc_facebook_enhanced_catalog_attributes_watch_band_width,Meta: _wc_facebook_enhanced_catalog_attributes_watch_case_shape,Meta: _wc_facebook_enhanced_catalog_attributes_sim_types,Meta: _wc_facebook_enhanced_catalog_attributes_rear_facing_camera_resolution,Meta: _wc_facebook_enhanced_catalog_attributes_resolution,Meta: _wc_facebook_enhanced_catalog_attributes_battery_life,Meta: _wc_facebook_enhanced_catalog_attributes_numberof_s_i_m_card_slots,Meta: _wc_facebook_enhanced_catalog_attributes_front_facing_camera_resolution,Meta: _wc_facebook_enhanced_catalog_attributes_display_technology,Meta: _wc_facebook_enhanced_catalog_attributes_connector_type,Meta: _wc_facebook_enhanced_catalog_attributes_cellular_generation,Meta: _wc_facebook_enhanced_catalog_attributes_cellular_band,Meta: _wc_facebook_enhanced_catalog_attributes_cell_phone_service_provider,Meta: _wc_facebook_enhanced_catalog_attributes_bluetooth_technology,Meta: _wc_facebook_enhanced_catalog_attributes_watch_style,Meta: _thumbnail_ext_url,Meta: _wc_facebook_enhanced_catalog_attributes_color,Meta: _wc_facebook_enhanced_catalog_attributes_age_group,Meta: _wc_facebook_enhanced_catalog_attributes_size,Meta: _wc_facebook_enhanced_catalog_attributes_pattern,Meta: _wc_facebook_enhanced_catalog_attributes_material,Meta: _wc_facebook_enhanced_catalog_attributes_gender,Atributo por defecto 1,Atributo por defecto 2,Meta: fb_product_image,Meta: fb_product_price,Meta: fb_product_images
,variation,,,Mica de Cristal Templado Transparente - iPhone 13 Pro Max,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,149,199,,,,,,,IUKU0007,,,,,,4,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 13 Pro Max,,0,yes,yes,,,,,,,,9494050897349304,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado Transparente - iPhone 14 Plus,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,149,199,,,,,,,IUKU0007,,,,,,5,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 14 Plus,,0,yes,yes,,,,,,,,23939504258971231,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado Transparente - iPhone 14 Pro,1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,149,199,,,,,,,IUKU0007,,,,,,6,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 14 Pro,,0,yes,yes,,,,,,,,"9,36379E+15",,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado Transparente - iPhone 14 Pro Max,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,149,199,,,,,,,IUKU0007,,,,,,7,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 14 Pro Max,,0,yes,yes,,,,,,,,9658184980910516,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado Transparente - iPhone 15 / 15 Pro / 16,1,0,visible,,,,,taxable,parent,1,13,,0,0,,,,,0,,149,199,,,,,,,IUKU0007,,,,,,8,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 15 / 15 Pro / 16,,0,yes,yes,,,,,,,,"9,60744E+15",,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado Transparente - iPhone 15 Plus / 15 Pro Max,1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,149,199,,,,,,,IUKU0007,,,,,,9,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 15 Plus / 15 Pro Max,,0,yes,yes,,,,,,,,23883784281206520,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado Transparente - iPhone 16 e,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,149,199,,,,,,,IUKU0007,,,,,,10,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 16 e,,0,yes,yes,,,,,,,,,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado Transparente - iPhone 16 Plus,1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,149,199,,,,,,,IUKU0007,,,,,,11,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 16 Plus,,0,yes,yes,,,,,,,,29640224292242631,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado Transparente - iPhone 16 Pro,1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,149,199,,,,,,,IUKU0007,,,,,,12,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 16 Pro,,0,yes,yes,,,,,,,,9320129351368993,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado Transparente - iPhone 16 Pro Max,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,149,199,,,,,,,IUKU0007,,,,,,13,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 16 Pro Max,,0,yes,yes,,,,,,,,9939280059461445,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado Transparente - iPhone 17 Air,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,149,199,,,,,,,IUKU0007,,,,,,14,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 17 Air,,0,yes,yes,,,,,,,,,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado Transparente - iPhone 17,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,149,199,,,,,,,IUKU0007,,,,,,15,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 17,,0,yes,yes,,,,,,,,,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado Transparente - iPhone 17 Pro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,149,199,,,,,,,IUKU0007,,,,,,16,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 17 Pro,,0,yes,yes,,,,,,,,,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado Transparente - iPhone 17 Pro Max,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,149,199,,,,,,,IUKU0007,,,,,,17,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 17 Pro Max,,0,yes,yes,,,,,,,,,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado Acabado Mate - iPhone 12 / 12 Pro,1,0,visible,,,,,taxable,parent,1,8,,0,0,,,,,0,,149,199,,,,,,,IUKU0005,,,,,,1,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 12 / 12 Pro,,0,yes,yes,,,,,,,,9532742846804877,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado Acabado Mate - iPhone 12 Pro Max,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,149,199,,,,,,,IUKU0005,,,,,,2,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 12 Pro Max,,0,yes,yes,,,,,,,,28799592646350702,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado Acabado Mate - iPhone 13 / 13 Pro / 14,1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,149,199,,,,,,,IUKU0005,,,,,,3,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 13 / 13 Pro / 14,,0,yes,yes,,,,,,,,9410363422378378,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado Acabado Mate - iPhone 13 Pro Max,1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,149,199,,,,,,,IUKU0005,,,,,,4,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 13 Pro Max,,0,yes,yes,,,,,,,,9494893963897358,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado Acabado Mate - iPhone 14 Plus,1,0,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,149,199,,,,,,,IUKU0005,,,,,,5,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 14 Plus,,0,yes,yes,,,,,,,,29008102592171563,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado Acabado Mate - iPhone 14 Pro,1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,149,199,,,,,,,IUKU0005,,,,,,6,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 14 Pro,,0,yes,yes,,,,,,,,7966768270114505,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado Acabado Mate - iPhone 14 Pro Max,1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,149,199,,,,,,,IUKU0005,,,,,,7,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 14 Pro Max,,0,yes,yes,,,,,,,,29483246414599633,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 12 / 12 Pro,1,0,visible,,,,,taxable,parent,1,9,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,1,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 12 / 12 Pro,,0,yes,yes,,,,,,,,24266630322944447,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 12 Pro Max,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,2,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 12 Pro Max,,0,yes,yes,,,,,,,,"2,89037E+16",,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 13 / 13 Pro / 14,1,0,visible,,,,,taxable,parent,1,11,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,3,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 13 / 13 Pro / 14,,0,yes,yes,,,,,,,,9561360093951555,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 13 Pro Max,1,0,visible,,,,,taxable,parent,1,7,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,4,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 13 Pro Max,,0,yes,yes,,,,,,,,9787478981296625,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 14 Plus,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,5,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 14 Plus,,0,yes,yes,,,,,,,,29502060602711049,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 14 Pro,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,6,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 14 Pro,,0,yes,yes,,,,,,,,9359449547441465,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 14 Pro Max,1,0,visible,,,,,taxable,parent,1,9,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,7,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 14 Pro Max,,0,yes,yes,,,,,,,,9377029402346185,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 15 / 15 Pro / 16,1,0,visible,,,,,taxable,parent,1,7,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,8,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 15 / 15 Pro / 16,,0,yes,yes,,,,,,,,9806173392768356,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 15 Plus / 15 Pro Max,1,0,visible,,,,,taxable,parent,1,12,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,9,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 15 Plus / 15 Pro Max,,0,yes,yes,,,,,,,,10020325491319283,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 16 e,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,10,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 16 e,,0,yes,yes,,,,,,,,,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 16 Plus,1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,11,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 16 Plus,,0,yes,yes,,,,,,,,9764966006893289,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 16 Pro,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,12,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 16 Pro,,0,yes,yes,,,,,,,,9182728378502452,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 16 Pro Max,1,0,visible,,,,,taxable,parent,1,3,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,13,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 16 Pro Max,,0,yes,yes,,,,,,,,9374886259215625,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 17 Air,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,14,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 17 Air,,0,yes,yes,,,,,,,,,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 17,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,15,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 17,,0,yes,yes,,,,,,,,,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 17 Pro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,16,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 17 Pro,,0,yes,yes,,,,,,,,,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cristal Templado con Filtro de Privacidad - iPhone 17 Pro Max,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,149,199,,,,,,,IUKU0006,,,,,,17,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 17 Pro Max,,0,yes,yes,,,,,,,,,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Protector de Cristal Templado para Módulo de Cámara - iPhone 12,1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,99,149,,,,,,,IUKU0008,,,,,,1,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 12,,0,yes,yes,,,,,,,,9677171809010519,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Protector de Cristal Templado para Módulo de Cámara - iPhone 12 Pro / 12 Pro Max,1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,99,149,,,,,,,IUKU0008,,,,,,2,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 12 Pro / 12 Pro Max,,0,yes,yes,,,,,,,,9634656893253166,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Protector de Cristal Templado para Módulo de Cámara - iPhone 13,1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,99,149,,,,,,,IUKU0008,,,,,,3,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 13,,0,yes,yes,,,,,,,,9145755918866543,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Protector de Cristal Templado para Módulo de Cámara - iPhone 13 Pro / 13 Pro Max,1,0,visible,,,,,taxable,parent,1,7,,0,0,,,,,0,,99,149,,,,,,,IUKU0008,,,,,,4,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 13 Pro / 13 Pro Max,,0,yes,yes,,,,,,,,8681343555302015,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Protector de Cristal Templado para Módulo de Cámara - iPhone 14 / 14 Plus,1,0,visible,,,,,taxable,parent,1,7,,0,0,,,,,0,,99,149,,,,,,,IUKU0008,,,,,,5,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 14 / 14 Plus,,0,yes,yes,,,,,,,,29979920984940616,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Protector de Cristal Templado para Módulo de Cámara - iPhone 14 Pro / 14 Pro Max,1,0,visible,,,,,taxable,parent,1,6,,0,0,,,,,0,,99,149,,,,,,,IUKU0008,,,,,,6,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 14 Pro / 14 Pro Max,,0,yes,yes,,,,,,,,23960770960175248,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Protector de Cristal Templado para Módulo de Cámara - iPhone 15 / 15 Plus,1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,99,149,,,,,,,IUKU0008,,,,,,7,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 15 / 15 Plus,,0,yes,yes,,,,,,,,24260770403512182,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Protector de Cristal Templado para Módulo de Cámara - iPhone 15 Pro / 15 Pro Max,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,99,149,,,,,,,IUKU0008,,,,,,8,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 15 Pro / 15 Pro Max,,0,yes,yes,,,,,,,,9533282013425061,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Protector de Cristal Templado para Módulo de Cámara - iPhone 16 e,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,99,149,,,,,,,IUKU0008,,,,,,9,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 16 e,,0,yes,yes,,,,,,,,,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Protector de Cristal Templado para Módulo de Cámara - iPhone 16 / 16 Plus,1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,99,149,,,,https://iuku.store/wp-content/uploads/2025/03/modulo-de-camara-1.jpeg,,,IUKU0008,,,,,,10,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 16 / 16 Plus,,0,yes,yes,,,,,,,,10083250881707270,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Protector de Cristal Templado para Módulo de Cámara - iPhone 16 Pro,1,0,visible,,,,,taxable,parent,1,9,,0,0,,,,,0,,99,149,,,,,,,IUKU0008,,,,,,11,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 16 Pro,,0,yes,yes,,,,,,,,9564093960338053,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Protector de Cristal Templado para Módulo de Cámara - iPhone 16 Pro Max,1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,99,149,,,,https://iuku.store/wp-content/uploads/2025/03/modulo-de-camara-1.jpeg,,,IUKU0008,,,,,,12,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 16 Pro Max,,0,yes,yes,,,,,,,,29557319850518213,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Protector de Cristal Templado para Módulo de Cámara - iPhone 17 Air,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,99,149,,,,,,,IUKU0008,,,,,,13,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 17 Air,,0,yes,yes,,,,,,,,,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Protector de Cristal Templado para Módulo de Cámara - iPhone 17,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,99,149,,,,https://iuku.store/wp-content/uploads/2025/03/modulo-de-camara-1.jpeg,,,IUKU0008,,,,,,14,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 17,,0,yes,yes,,,,,,,,,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Protector de Cristal Templado para Módulo de Cámara - iPhone 17 Pro,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,99,149,,,,,,,IUKU0008,,,,,,15,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 17 Pro,,0,yes,yes,,,,,,,,,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Protector de Cristal Templado para Módulo de Cámara - iPhone 17 Pro Max,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,99,149,,,,https://iuku.store/wp-content/uploads/2025/03/modulo-de-camara-1.jpeg,,,IUKU0008,,,,,,16,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,iPhone 17 Pro Max,,0,yes,yes,,,,,,,,,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cerámica Acabado Mate - 15 Pro,1,0,visible,,,,,taxable,parent,1,10,,0,0,,,,,0,,149,199,,,,,,,IUKU0018,,,,,,1,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,15 Pro,,0,yes,yes,,,,,,,,24609815651938570,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,,,Mica de Cerámica Acabado Mate - 15 Pro Max,1,0,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,149,199,,,,,,,IUKU0018,,,,,,2,,,,"{""gallery_source"":""default"",""images"":[]}",Modelo,15 Pro Max,,0,yes,yes,,,,,,,,29901362699477611,,,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
